id,readme,Dependency management,Support,Testing,Reporting,Mobile CI,Community,Security,Chat,IDEs,Monitoring,Code review,Code quality,Publishing,Project management,API management,Open Source management,Mobile,Code search,GitHub Sponsors,Continuous integration,Deployment,Container CI,Localization,Utilities,Desktop tools,AI Assisted,Time tracking,Code Scanning Ready,Backup Utilities,Learning
actions/labeler,"# Add \'label1\' to any changes within \'example\' folder or any subfolders
# Add \'label2\' to any file changes within \'example2\' folder
# Add label3 to any change to .txt files within the entire repository. Quotation marks are required for the leading asterisk
# Add \'repo\' label to any root file changes
# Add \'@domain/core\' label to any change within the \'core\' package
# Add \'test\' label to any change to *.spec.js files within the source dir
# Add \'source\' label to any change to src files within the source dir EXCEPT for the docs sub-folder
# Add \'frontend` label to any change to *.js files as long as the `main.js` hasn\'t changed
# Add the \'AnyChange\' label to any changes within the entire repository if the \'dot\' option is set to \'false\'
# Add the \'AnyChange\' label to any changes within the entire repository if the \'dot\' option is set to \'true\'
    # Label PRs 1, 2, and 3
        # Put your commands for running frontend tests here
        # Put your commands for running backend tests here",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
automattic/action-required-review,"    # GitHub should provide a ""pull_request_review_target"", but they don\'t and
    # the action will fail if run on a forked PR.
    # Specify the requirements as a YAML string. See below for the format of this string.
    # The easiest way to generate this is probably to write your YAML, then put the `|`
    # after the key to make it a string.
    # Specify the path to the requirements file. See below for the format of
    # this file.
    # Specify the ""context"" for the status to set. This is what shows up in the
    # PR\'s checks list.
    # By default, \'review required\' statuses will be set to pending. Set
    # this to instead fail the status checks instead of leaving them pending.
    # By default required reviewers are not requested. Set this to true to
    # request reviews.
    # GitHub Access Token. The user associated with this token will show up
    # as the ""creator"" of the status check, and must have access to read
    # pull request data, create status checks (`repo:status`), and to read
    # your organization\'s teams (`read:org`).
# Documentation must be reviewed by the documentation team.
# Everyone can update lockfiles, even if later rules might otherwise match.
# The ""Some package"" team must approve anything in `packages/some-package/`.
# Except for changes to `packages/some-package/composer.lock`, because the previous requirement consumed that path.
# Any CSS and React .jsx files must be reviewed by a front-end developer AND by a designer,
# OR by a member of the maintenance team.
# All other files must be reviewed by the maintenance team.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numworks/setup-msys2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zendesk/checkout,"    # Repository name with owner. For example, actions/checkout
    # Default: ${{ github.repository }}
    # The branch, tag or SHA to checkout. When checking out the repository that
    # triggered a workflow, this defaults to the reference or SHA for that event.
    # Otherwise, uses the default branch.
    # Personal access token (PAT) used to fetch the repository. The PAT is configured
    # with the local git config, which enables your scripts to run authenticated git
    # commands. The post-job step removes the PAT.
    #
    # We recommend using a service account with the least permissions necessary. Also
    # when generating a new PAT, select the least scopes necessary.
    #
    # [Learn more about creating and using encrypted secrets](https://help.github.com/en/actions/automating-your-workflow-with-github-actions/creating-and-using-encrypted-secrets)
    #
    # Default: ${{ github.token }}
    # SSH key used to fetch the repository. The SSH key is configured with the local
    # git config, which enables your scripts to run authenticated git commands. The
    # post-job step removes the SSH key.
    #
    # We recommend using a service account with the least permissions necessary.
    #
    # [Learn more about creating and using encrypted secrets](https://help.github.com/en/actions/automating-your-workflow-with-github-actions/creating-and-using-encrypted-secrets)
    # Known hosts in addition to the user and global host key database. The public SSH
    # keys for a host may be obtained using the utility `ssh-keyscan`. For example,
    # `ssh-keyscan github.com`. The public key for github.com is always implicitly
    # added.
    # Whether to perform strict host key checking. When true, adds the options
    # `StrictHostKeyChecking=yes` and `CheckHostIP=no` to the SSH command line. Use
    # the input `ssh-known-hosts` to configure additional hosts.
    # Default: true
    # Whether to configure the token or SSH key with the local git config
    # Default: true
    # Relative path under $GITHUB_WORKSPACE to place the repository
    # Whether to execute `git clean -ffdx && git reset --hard HEAD` before fetching
    # Default: true
    # Do a sparse checkout on given patterns. Each pattern should be separated with
    # new lines
    # Default: null
    # Specifies whether to use cone-mode when doing a sparse checkout.
    # Default: true
    # Number of commits to fetch. 0 indicates all history for all branches and tags.
    # Default: 1
    # Whether to download Git-LFS files
    # Default: false
    # Whether to checkout submodules: `true` to checkout submodules or `recursive` to
    # recursively checkout submodules.
    #
    # When the `ssh-key` input is not provided, SSH URLs beginning with
    # `git@github.com:` are converted to HTTPS.
    #
    # Default: false
    # Add repository path as safe.directory for Git global config by running `git
    # config --global --add safe.directory <path>`
    # Default: true
    # The base URL for the GitHub instance that you are trying to clone from, will use
    # environment defaults to fetch from the same instance that the workflow is
    # running from unless specified. Example URLs are https://github.com or
    # https://my-ghes-server.example.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zendesk/setup-ruby,"        # Due to https://github.com/actions/runner/issues/849, we have to use quotes for \'3.0\'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jurplel/install-qt-action,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ouuan/install-qt-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baztian/coveralls-python-action,"    # The `GITHUB_TOKEN` or `COVERALLS_REPO_TOKEN`.
    # Default: ${{ github.token }}
    # Set to `true` if you are using parallel jobs, then use `parallel-finished: true` for the last action.
    # Default: false
    # Set to `true` for the last action when using `parallel: true`.
    # Default: false
    # Set to true to increase logger verbosity.
    # Default: false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skx/github-action-publish-binaries,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
actions-rs/toolchain,"      # `cargo check` command here will use installed `nightly`
      # as it is set as an ""override"" for current directory",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samuelmeuli/action-maven-publish,"# Run workflow on commits to the `master` branch",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
artob/gitstamp-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pact-foundation/release-gem,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter-evans/repository-dispatch,"    # Main workflow job that builds, tests, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
jessfraz/branch-cleanup-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crazy-max/ghaction-docker-buildx,"      # https://github.com/docker/setup-qemu-action
      # https://github.com/docker/setup-buildx-action
  # Maintain dependencies for GitHub Actions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
reviewdog/action-hadolint,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actions-hub/docker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
softprops/action-gh-release,"          # note you\'ll typically need to create a personal access token
          # with permissions to create releases in the other repo",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dschep/install-pipenv-action,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BSFishy/pip-action,"## Valid inputs
# python -m pip install package1
# python -m pip install package1==1.0.0
# python -m pip install package1 package2
# python -m pip install package1==1.0.0 package2
# python -m pip install package1==1.0.0 package2==1.2.3
## Invalid inputs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gsactions/commit-message-checker,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scottbrenner/generate-changelog-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
xbmc/action-kodi-addon-checker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xbmc/action-kodi-addon-submitter,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aws-actions/stale-issue-cleanup,"    # Types of issues that will be processed
    # Messages this action will apply to issues
    # Labels this action will apply to issues
    # Issue timing and upvote counting
    # Testing/debugging options
    # Leave this alone, or set to a PAT for the action to use",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zeek/ci-email-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heinrichreimer/action-github-changelog-generator,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ad-m/github-push-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
browniebroke/action-github-changelog-generator,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stefanzweifel/git-auto-commit-action,"      # Give the default GITHUB_TOKEN write permission to commit and push the
      # added or changed files to the repository.
      # Other steps that change files in the repository
      # Commit all changed files back to the repository
    # Optional. Commit message for the created commit.
    # Defaults to ""Apply automatic changes""
    # Optional. Local and remote branch name where commit is going to be pushed
    #  to. Defaults to the current branch.
    #  You might need to set `create_branch: true` if the branch does not exist.
    # Optional. Options used by `git-commit`.
    # See https://git-scm.com/docs/git-commit#_options
    # Optional glob pattern of files which should be added to the commit
    # Defaults to all (.)
    # See the `pathspec`-documentation for git
    # - https://git-scm.com/docs/git-add#Documentation/git-add.txt-ltpathspecgt82308203
    # - https://git-scm.com/docs/gitglossary#Documentation/gitglossary.txt-aiddefpathspecapathspec
    # Optional. Local file path to the repository.
    # Defaults to the root of the repository.
    # Optional commit user and author settings
    # Optional. Tag name being created in the local repository and 
    # pushed to remote repository and defined branch.
    # Optional. Option used by `git-status` to determine if the repository is 
    # dirty. See https://git-scm.com/docs/git-status#_options
    # Optional. Options used by `git-add`.
    # See https://git-scm.com/docs/git-add#_options
    # Optional. Options used by `git-push`.
    # See https://git-scm.com/docs/git-push#_options
    # Optional. Disable dirty check and always try to create a commit and push
    # Optional. Skip internal call to `git fetch`
    # Optional. Skip internal call to `git checkout`
    # Optional. Prevents the shell from expanding filenames. 
    # Details: https://www.gnu.org/software/bash/manual/html_node/Filename-Expansion.html
    # Optional. Create given branch name in local and remote repository.
      # Give the default GITHUB_TOKEN write permission to commit and push the changed files back to the repository.
    # Building a multiline commit message
    # Adjust to your liking
    # Create a multiline string to be used by the git-auto-commit Action
    # Quick and dirty step to get rid of the temporary file holding the commit message
        # Checkout the fork/head-repository and push changes to the fork.
        # If you skip this, the base repository will be checked out and changes
        # will be committed to the base repository!
        # Checkout the branch made in the fork. Will automatically push changes
        # back to this branch.
    # Fetch the last 2 commits instead of just 1. (Fetching just 1 commit would overwrite the whole history)
# Other steps in your workflow to trigger a changed file",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tiangolo/issue-manager,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brunoborges/justextract,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
sonarsource/sonarcloud-github-action,"# relative paths to source directories. More details and properties are described
# in https://sonarcloud.io/documentation/project-administration/narrowing-the-focus/
  # Trigger analysis when pushing in master or pull requests, and when creating
  # a pull request.
        # Disabling shallow clone is recommended for improving relevancy of reporting",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canastro/copy-file-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roang-zero1/github-create-release-action,"# Changelog
## v1.0.0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Roang-zero1/github-upload-release-artifacts-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fnkr/github-action-ghr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ecampidoglio/cake-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
andrewmcodes/rubocop-linter-action,"# .github/config/rubocop_linter_action.yml
# .github/config/rubocop_linter_action.yml
# Description: The name of the check that will be created.
# Valid Options: A reasonably sized string.
# Default: \'RuboCop Action\'
# Description: Versions required to run your RuboCop checks.
# Valid options: RuboCop and any RuboCop extension, by default the latest gem version will be used. You can explicitly state that
# (not required) or use a version number, like \'1.5.1\'.
# Default:
#   versions:
#     - rubocop: \'latest\'
# Description: RuboCop configuration file path relative to the workspace.
# Valid options: A valid file path inside of the workspace.
# Default: nil
# Note: This does not need to be filled out for RuboCop to still find your config.
# Resource: https://rubocop.readthedocs.io/en/stable/configuration/
# Run all cops enabled by configuration except this list.
# Valid options: list of valid cop(s) and/or departments.
# Default: nil
# Resource: https://rubocop.readthedocs.io/en/stable/cops/
# Minimum severity for exit with error code
# Valid options: \'refactor\', \'convention\', \'warning\', \'error\', or \'fatal\'.
# Default: \'warning\'
# Resource: https://rubocop.readthedocs.io/en/stable/configuration/#severity
# Whether or not to use --force-exclusion when building the rubocop command. Use this if you are only linting modified
# files and typically excluded files have been changed. For example, if you exclude db/schema.rb in your rubocop.yml
# but a change gets made, then with the check_scope config set to \'modified\' rubocop will lint db/schema.rb. If you set
# this to true, rubocop will ignore it.
# Valid options: true || false
# Default: false
# Instead of installing gems from rubygems, we can run `bundle install` on your project,
# you would need to do this if you are using something like \'rubocop-github\' or if you don\'t
# want to list out dependencies with the `versions` key.
# Valid options: true || false
# Default: false
# The scope of code that RuboCop should lint. Use this if you only want to lint changed files. If this is not set
# or not equal to \'modified\', RuboCop is run against the entire codebase. Note that this will not work on the master branch.
# Valid options: \'modified\'
# Default: nil
# The base branch against which changes will be compared, if check_scope config is set to \'modified\'.
# This setting is not used if check_scope != \'modified\'.
# Valid options: \'origin/another_branch\'
# Default: \'origin/master\'
# \xe2\x9d\x8c Bad, use at your own risk!
# \xe2\x9c\x85 Good",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
